"iduser";"pseudo";"nameelement";"type";"nameelementparent";"idtrack";"nametrack";"ordre"
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"0fbwas7MFJf2JXLJsk1G3p";À L'AUBE;1
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"00I5NjPGm836J2MQmYxhs9";Lose You;2
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"0sTy94OcVYrGPezUHdFw5h";Mort de rire;3
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"5I2FIj9EDp0Fz32CJ9lZNF";Tu la love;4
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"3AnpGCsXVwOcMUUghfl4KP";Perdu;5
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"5bipaqXLGnyMXJCZNIesa6";Pour une fois;6
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"6RZ5IuPlCVcXSrnzQ5jsE7";Bonsoir Paris (Mama No Cry);7
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"7exHT4swWOKL5addPeqkLP";THE LONELIEST;8
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"7GA2WczfhG1Vfi8L4vLDPg";Fais Avec;9
5;Adrian;playlist5 de Adrian;Playlist;Dossier13;"5tuSFQttvb3DH2viz6ue6J";HRTBRK #4;10
5;Adrian;playlist6 de Adrian;Playlist;Dossier21;"4TIztPJQ7jCwTHw19pjZwQ";Coldplay;1
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"6vWJLIeO77uR94c60lGcI1";Plan;1
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"3kX8csnbX6KWq0rR56hut5";"13 balles";2
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"1rIh1LMNXePhDx9kkFDE5S";Somewhere I Belong - Live In Nottingham 2003;3
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"2vql49HVfWEIJFMGIeJMtN";Le Regard Fier;4
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"4qGPtMXB2AtdPYDx8Zy8zt";U pistulettu;5
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"51Zw1cKDgkad0CXv23HCMU";Daylight;6
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"1RrIi0HaxRcl0mVlTvMYGZ";Balmain;7
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"7Mj9wSDVRnMICFd5RLqepP";Me Revoilà (avec Jacky Brown);8
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"1Sb7QJRawbARgpMqyYNMkT";Distant;9
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"2a4djwZNb1T8yPNXU5kCND";DEMAIN;10
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"5mzhTOlIIzYgQURk0Skzhe";Long Way Down;11
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"2k2Z7yadTBdOM8oObjzslj";p angels;12
5;Adrian;playlist7 de Adrian;Playlist;Dossier22;"6vpwjY0PzlOK9fHseiNNnB";Juste un bisou;13
6;Victor;Dossier1;Folder;;;;
6;Victor;Dossier11;Folder;Dossier1;;;
6;Victor;Dossier12;Folder;Dossier1;;;
6;Victor;playlist1 de Victor;Playlist;;"4jgj7dTIByN8OXmX4s9QHI";L'AMOUR;1
6;Victor;playlist1 de Victor;Playlist;;"64bKFxw7jm4SZ3sxt8bQZh";O Little Town of Bethlehem (with The Ken Lane Singers);2
6;Victor;playlist2 de Victor;Playlist;;"2sWU1ZFqgpIsK2C2pLx62x";Baggio;1
6;Victor;playlist2 de Victor;Playlist;;"4xkOaSrkexMciUUogZKVTS";Till I Collapse;2
6;Victor;playlist2 de Victor;Playlist;;"4hd3SkjaSXCehkRxDOnmzg";Mon son vient d'ailleurs;3
6;Victor;playlist2 de Victor;Playlist;;"7Et3FSUilnoNowxIpj1o51";Filipina queen;4
6;Victor;playlist3 de Victor;Playlist;;"6iPAzooWzFPQHLBBCNFrV3";Skit il;1
6;Victor;playlist4 de Victor;Playlist;Dossier11;"5LYMamLv12UPbemOaTPyeV";Music For a Sushi Restaurant;1
6;Victor;playlist5 de Victor;Playlist;Dossier12;"2ky6JaUre4JIeOjRafNSUV";La base;1
6;Victor;playlist5 de Victor;Playlist;Dossier12;"7A2DyRIqqelhZ4caPJMaFI";Urus;2
6;Victor;playlist5 de Victor;Playlist;Dossier12;"614wjfYMFLyT3fILfpny2H";POL-AK;3
6;Victor;playlist5 de Victor;Playlist;Dossier12;"5mZpq33J8jsDVQ42TmjizK";Mr. Santa;4
6;Victor;playlist5 de Victor;Playlist;Dossier12;"5SJ2LVJGrJC5ELRBLYUsDw";Inconnu mon amour;5
6;Victor;playlist5 de Victor;Playlist;Dossier12;"7GzrdM0tPqKZ564YeLM1Vc";LOYAL;6
6;Victor;playlist5 de Victor;Playlist;Dossier12;"28ERfmvQLK8Ws5hELZ9Uvg";Chrome;7
6;Victor;playlist5 de Victor;Playlist;Dossier12;"65z400mOFFYUTxBocQteav";Isma gère le business;8
6;Victor;playlist5 de Victor;Playlist;Dossier12;"16HsEMkim07LboMyhR81eu";READ YOUR DIARY;9
6;Victor;playlist5 de Victor;Playlist;Dossier12;"38KQ5zKDeF3kUH18ZjzBbZ";La League;10
6;Victor;playlist5 de Victor;Playlist;Dossier12;"6kwmp0U8M1tPvgPHqvbwsr";Gasolina (feat. Rsko);11
6;Victor;playlist5 de Victor;Playlist;Dossier12;"3Lq5PfbpJ1J5WMuCTx8XUu";Night of My Life;12
6;Victor;playlist5 de Victor;Playlist;Dossier12;"5DQQfgrqgRpkUO6HXtx1jK";Grazie la zone;13
6;Victor;playlist5 de Victor;Playlist;Dossier12;"54eE5H6F1HhyM5L4fRLq8s";Gold;14
6;Victor;playlist5 de Victor;Playlist;Dossier12;"4EDMfKmlvrDemvJBcoZvHk";Normal;15
6;Victor;playlist5 de Victor;Playlist;Dossier12;"6npdynQjCpwgfGQsTSqZam";Cursed;16
6;Victor;playlist5 de Victor;Playlist;Dossier12;"7qecaub0Xvlw87waQYSfgf";Special;17
7;Lilian;Dossier1;Folder;;;;
7;Lilian;Dossier2;Folder;;;;
7;Lilian;playlist1 de Lilian;Playlist;Dossier1;"3eHluH7TTjCYboPXZ2ISBx";ON SE PARLE PLUS MAINTENANT;1
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"7xTDT7gyIrv0xWpwwXExxU";Celestial;1
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"37F0uwRSrdzkBiuj0D5UHI";Reminder;2
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"2D9mO7arRSeHAEHNVAacaA";Seven (feat. Latto) (Instrumental);3
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"3mgDxvAPV6pePQhLwIezto";Tu N'As Pas Très Bon Caractère;4
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"6SYhhft9L8AA8DjfqL1NEF";Faits divers;5
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"6hecXwh6EZHcl6rZyJftKQ";Overtime;6
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"6C7AxMbzXXfHwARnGMBZVp";DF2;7
7;Lilian;playlist2 de Lilian;Playlist;Dossier2;"6pz1iqWlBwYXiAzJB7OAZY";Bloody Samaritan (with Kelly Rowland) - Remix;8
8;Alexandre;Dossier1;Folder;;;;
8;Alexandre;playlist1 de Alexandre;Playlist;;"1oZQCHtqXw9XSznV4bRc4E";Zabouza;1
8;Alexandre;playlist1 de Alexandre;Playlist;;"6wNNdgh9Kcua5ryoOM42C1";Losing You;2
8;Alexandre;playlist2 de Alexandre;Playlist;;"6E8yD1tuOYbnuc04NyPhcS";Moanin' and Groanin';1
8;Alexandre;playlist2 de Alexandre;Playlist;;"1oxCIYxlkuPwbgRouKkcD0";Je t'offrirai le monde;2
8;Alexandre;playlist2 de Alexandre;Playlist;;"4amTXPB0wsTVRQ47RLaw04";"7/7";3
8;Alexandre;playlist2 de Alexandre;Playlist;;"6iFjnKoGLAuC24Doa7Z5b4";Le 100 le 100;4
8;Alexandre;playlist2 de Alexandre;Playlist;;"1n4osYGaTHi9TnSQ6AxEAj";Fallin';5
8;Alexandre;playlist2 de Alexandre;Playlist;;"4rGRo0WDQ3qLBD6PVlbfeF";Forbidden;6
8;Alexandre;playlist2 de Alexandre;Playlist;;"3DkF5PzztACcDGdLWVFiyJ";Sourire;7
8;Alexandre;playlist2 de Alexandre;Playlist;;"23wfXwnsPZYe5A1xXRHb3J";The Way I Am;8
8;Alexandre;playlist2 de Alexandre;Playlist;;"0GQ5bFTVFFKpwNPc7KwQnB";"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)";9
8;Alexandre;playlist2 de Alexandre;Playlist;;"6e6sCtPsWVjuPA3MWVFqtr";Interdit (Interlude);10
8;Alexandre;playlist2 de Alexandre;Playlist;;"2c5fZV0p0gtq136T40QhcV";Tu sais qu'on est gang (feat. Hös Copperfield);11
8;Alexandre;playlist2 de Alexandre;Playlist;;"5iBrvbEZhuvg6YLwrKJ9EM";On My Love - Sped Up;12
8;Alexandre;playlist2 de Alexandre;Playlist;;"3FP1dvaRClizq2kNEJK3rf";Évidemment;13
8;Alexandre;playlist3 de Alexandre;Playlist;;"3S1BOUUpxzHoSddKKsrg5z";Trop parler;1
8;Alexandre;playlist3 de Alexandre;Playlist;;"70RKjjzFlHnaIhqxDNiwwg";"2h28";2
8;Alexandre;playlist3 de Alexandre;Playlist;;"6N9n0OPXu4orew5CdyT4Xl";PHOTO;3
8;Alexandre;playlist3 de Alexandre;Playlist;;"41P1BaiEXmn9is3e9zb6Sd";Le sas;4
8;Alexandre;playlist3 de Alexandre;Playlist;;"6XzU4QX098kuPPe3OkMk8W";Citadelle;5
8;Alexandre;playlist3 de Alexandre;Playlist;;"0nhTKFrMDhwkUTTvYBkYxW";Balmain;6
8;Alexandre;playlist3 de Alexandre;Playlist;;"2UU9fkatQ7d1ksy70n36LK";À l'inverse;7
8;Alexandre;playlist3 de Alexandre;Playlist;;"0WCiCbdRB54GMzlRGs3Fa4";DARBA 9ADIYA;8
8;Alexandre;playlist3 de Alexandre;Playlist;;"7biBdG6i0t7vONLnnoFq8s";Montana;9
8;Alexandre;playlist3 de Alexandre;Playlist;;"6ls6Wxw0iivqDIQmlFeG6F";Who Am I;10
9;Diego;Dossier1;Folder;;;;
9;Diego;Dossier11;Folder;Dossier1;;;
9;Diego;Dossier12;Folder;Dossier1;;;
9;Diego;Dossier13;Folder;Dossier1;;;
9;Diego;Dossier2;Folder;;;;
9;Diego;Dossier21;Folder;Dossier2;;;
9;Diego;Dossier22;Folder;Dossier2;;;
9;Diego;playlist1 de Diego;Playlist;Dossier11;"0MAMhmbP6RVvxMCEzPGGP3";Finally Here;1
9;Diego;playlist1 de Diego;Playlist;Dossier11;"0LYpkVC19ZPrH0V5dpvWqe";"45 0 37";2
9;Diego;playlist2 de Diego;Playlist;Dossier12;"3Xi7WozdjzIWgwhKxbYFzO";Figaro;1
9;Diego;playlist2 de Diego;Playlist;Dossier12;"3WCMzZvH2zK476lasbLx0s";"9 1 1 3 (feat. SCH)";2
9;Diego;playlist2 de Diego;Playlist;Dossier12;"4nvUOuRD4BMUnuCfALK4sc";Angel Love (Come For Me) - Previously unissued;3
9;Diego;playlist2 de Diego;Playlist;Dossier12;"27VPS80Jww1fn7U1m1KH16";Koussi koussa;4
9;Diego;playlist2 de Diego;Playlist;Dossier12;"6hfkqvPACVG4l4qtY7xDgG";Coco;5
9;Diego;playlist2 de Diego;Playlist;Dossier12;"77AFBATUZRpB06yWm0Q7yA";Les jeunes;6
9;Diego;playlist2 de Diego;Playlist;Dossier12;"0LKUdD7cE4hLSe4b4Xf2BK";Je pouvais;7
9;Diego;playlist2 de Diego;Playlist;Dossier12;"6tjituizSxwSmBB5vtgHZE";Holly Jolly Christmas;8
9;Diego;playlist2 de Diego;Playlist;Dossier12;"3XuOt3wEdc1tgYlCigX1xS";Une Autre;9
9;Diego;playlist2 de Diego;Playlist;Dossier12;"6fOph5pDRp9X060Rel3Mj3";Ivory;10
9;Diego;playlist2 de Diego;Playlist;Dossier12;"6Rph55SzbCmCFHzHDxDk9G";Anonymat;11
9;Diego;playlist2 de Diego;Playlist;Dossier12;"1xYzN6PXSwoOChUJnq8eJU";Intro;12
9;Diego;playlist2 de Diego;Playlist;Dossier12;"1HDv4ptf1kBNMzqmlL3JcI";Même issue;13
9;Diego;playlist2 de Diego;Playlist;Dossier12;"04NwYtnKWEqP294zHkyuFW";On The Way - Remastered 2011;14
9;Diego;playlist2 de Diego;Playlist;Dossier12;"6Foc6IMIH8PgdUYgJcGtxG";Beleck;15
9;Diego;playlist2 de Diego;Playlist;Dossier12;"0v6GAfwt0ibZS1yMDc2LZI";ALLELUIA;16
9;Diego;playlist2 de Diego;Playlist;Dossier12;"3sQV9z9fcQYDHsFVIS6YAd";Formentera;17
9;Diego;playlist2 de Diego;Playlist;Dossier12;"2skA7el4mY9tcs9FOYH1mq";Navré;18
9;Diego;playlist3 de Diego;Playlist;Dossier13;"3WK5dnEvyR27YQRFzCVGIq";Have Yourself a Merry Little Christmas;1
9;Diego;playlist3 de Diego;Playlist;Dossier13;"478MUVateeBsNeJlUAMU6V";Wrap It Up - Remastered Version;2
9;Diego;playlist3 de Diego;Playlist;Dossier13;"686GB8A4rnDqxFyAbyD8Gw";Attica State - Remastered 2010;3
9;Diego;playlist3 de Diego;Playlist;Dossier13;"4yvItcHsSO02NB3dyRQ7he";When Love Takes Over (feat. Kelly Rowland);4
9;Diego;playlist3 de Diego;Playlist;Dossier13;"6ItXr7qOXzK6KlhTbUu6hp";Sky Priority;5
9;Diego;playlist3 de Diego;Playlist;Dossier13;"2kgAJ9eIYSKvP2pxWrinS4";Toyfriend (feat. Wynter Gordon);6
9;Diego;playlist3 de Diego;Playlist;Dossier13;"2Cm9Rcjwhti6X76Qp4SyIH";Edouard Nahum;7
9;Diego;playlist4 de Diego;Playlist;Dossier21;"5wGrBRO9UgVHhfg9FBLOkH";Fatigué;1
9;Diego;playlist4 de Diego;Playlist;Dossier21;"57c2i2yF22s9qzKyJSS9XK";Vivienne Westwood;2
9;Diego;playlist4 de Diego;Playlist;Dossier21;"6hecXwh6EZHcl6rZyJftKQ";Overtime;3
9;Diego;playlist4 de Diego;Playlist;Dossier21;"4kKdvXD0ez7jp1296JmAts";Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);4
9;Diego;playlist4 de Diego;Playlist;Dossier21;"3UvLwVk149N2YDwTzpGM2b";Innocence and Sadness;5
9;Diego;playlist4 de Diego;Playlist;Dossier21;"1GkpgDSlStskQYcPuVuemV";Entre Tu Y Yo;6
9;Diego;playlist4 de Diego;Playlist;Dossier21;"7lpfmAMzW3MlWSnXrwAGky";Uranus;7
9;Diego;playlist4 de Diego;Playlist;Dossier21;"3DkF5PzztACcDGdLWVFiyJ";Sourire;8
9;Diego;playlist4 de Diego;Playlist;Dossier21;"2Lr2ZZhmZlr7Qd3g8HKkOs";The Calling (feat. Eric Clapton);9
9;Diego;playlist4 de Diego;Playlist;Dossier21;"1kU2RWVgmkJwg1I7MBEl3C";Ma force;10
9;Diego;playlist4 de Diego;Playlist;Dossier21;"3msZWSvVMIybnhN29nK2KM";Sing for My Life;11
9;Diego;playlist4 de Diego;Playlist;Dossier21;"38ROi04u2h9V2XZlK9VKa3";Monstre magnifique;12
9;Diego;playlist4 de Diego;Playlist;Dossier21;"4j3Ue9No3LKf3QgRKviHLp";Atasanté Part.2;13
9;Diego;playlist4 de Diego;Playlist;Dossier21;"1YQNuvUhIjaYbNi7FV2SVN";Makila : Wablé;14
9;Diego;playlist4 de Diego;Playlist;Dossier21;"5yVT3POgDl2udDzQ60umKO";Dans l'appart';15
9;Diego;playlist4 de Diego;Playlist;Dossier21;"1naTlgkeLDinvRPmrCKbkL";"4U";16
9;Diego;playlist4 de Diego;Playlist;Dossier21;"6bY8YGVDEo4jFgGwU7M24R";Take A Risk;17
9;Diego;playlist4 de Diego;Playlist;Dossier21;"0zKsLwuEGCM5CPFHUELzwF";Montana;18
9;Diego;playlist4 de Diego;Playlist;Dossier21;"5zDwN3tjp5OGK7SD6gXYbr";La fusion;19
9;Diego;playlist5 de Diego;Playlist;Dossier22;"21OwhVpqrI2yOMcV68Sc0p";Savoir;1
9;Diego;playlist5 de Diego;Playlist;Dossier22;"6vlgCHcuuQZvc1DI0fPOI2";Bara;2
9;Diego;playlist5 de Diego;Playlist;Dossier22;"38HJsL7joJoSgIDbOnogRO";Safari;3
9;Diego;playlist5 de Diego;Playlist;Dossier22;"6xVRI3rGcsgi8ZCfdf90Oe";La maison que je voulais;4
9;Diego;playlist5 de Diego;Playlist;Dossier22;"5rE0QCy51ZQZ0SZsSsMFJ9";TUE L'AMOUR;5
9;Diego;playlist5 de Diego;Playlist;Dossier22;"33KeWdnkNHKfhwSZvZofxn";Uwa Ni Lé;6
10;Merle;playlist1 de Merle;Playlist;;"4tYfyPQFVHX4rWHcR7MrZZ";"7 vie la";1
10;Merle;playlist1 de Merle;Playlist;;"0314PeD1sQNonfVWix3B2K";ENERGY (feat. Beam);2
10;Merle;playlist1 de Merle;Playlist;;"0uIw2Q23XzaRWpklQe7k91";Outro;3
10;Merle;playlist1 de Merle;Playlist;;"6HxXzDjuxr8Dg8VgrWIe0Z";Solo;4
10;Merle;playlist1 de Merle;Playlist;;"1CZlc19GhB1SXuTHEFP6qZ";Calme;5
10;Merle;playlist1 de Merle;Playlist;;"5v9pyvY4SmfdEFc5N1oeg5";Dans mon dos;6
10;Merle;playlist1 de Merle;Playlist;;"6y8K9wBDMNLE9RCNdEFXCs";Franklin Saint;7
10;Merle;playlist1 de Merle;Playlist;;"5mzhTOlIIzYgQURk0Skzhe";Long Way Down;8
10;Merle;playlist1 de Merle;Playlist;;"0sdLIJuj91Udz8tQp4krRD";Autobahn;9
10;Merle;playlist1 de Merle;Playlist;;"08kNx826f5bhLzA2JTWuQ9";Fado;10
10;Merle;playlist1 de Merle;Playlist;;"5Q2P43CJra0uRAogjHyJDK";Baby, It's Cold Outside (feat. Meghan Trainor);11
10;Merle;playlist1 de Merle;Playlist;;"45bLkiz5N37bBXuF0vDvWb";Paname lève-toi;12
10;Merle;playlist1 de Merle;Playlist;;"4bnv74TQa2nfDRUaS3V6XE";Boss Final;13
10;Merle;playlist2 de Merle;Playlist;;"1PLYrOQpfhQ1A9N7vRjsSM";Coachella;1
10;Merle;playlist2 de Merle;Playlist;;"2SbpyLDBCQERBP26reFuud";Love;2
10;Merle;playlist2 de Merle;Playlist;;"3jDK6oBzd96uMXkT5zF4p1";Dirty;3
10;Merle;playlist2 de Merle;Playlist;;"6YbC5s56zWKObDIRZnAIbY";DELIRIO DE GRANDEZA;4
10;Merle;playlist2 de Merle;Playlist;;"30DnQCN64v8xBpGZpLgb6l";Everyday Is Christmas;5
10;Merle;playlist2 de Merle;Playlist;;"6BfDmAJrN4EXqimSdKH4dz";Leave Your Life;6
10;Merle;playlist2 de Merle;Playlist;;"13CNswO4Qj9PLRL58hAMGa";Never;7
10;Merle;playlist2 de Merle;Playlist;;"3Xy2xbKRBLK2XXKnEW8ip3";Outro;8
10;Merle;playlist2 de Merle;Playlist;;"44ZlrjxKS0UOw4tFcQ87FJ";Ma Lady;9
10;Merle;playlist2 de Merle;Playlist;;"5gu7C9MNNpaoB3FO2wMLuW";All I Want (feat. Tyga);10
10;Merle;playlist2 de Merle;Playlist;;"4RzX2J6QTy0QEPCFbL0ByH";Cherche encore;11
10;Merle;playlist3 de Merle;Playlist;;"0rLLENEBErAJjcTFTnQxhq";Outro;1
10;Merle;playlist3 de Merle;Playlist;;"0NhZwHowQgE5TBAodgIuM8";Chez toi;2
10;Merle;playlist3 de Merle;Playlist;;"5PDImM7DglB3cvlkHWWz2h";No Guidance (feat. Drake);3
10;Merle;playlist3 de Merle;Playlist;;"62PUsRLMQjhyXqijBxSw5B";Lose My Mind;4
10;Merle;playlist3 de Merle;Playlist;;"7GIBFdyZJVluIJEk8JdCdg";Rock My Body (with Sash!) - W&W X R3Hab VIP Remix;5
10;Merle;playlist3 de Merle;Playlist;;"3lf72csq4o0yPNo6XFkwZO";CUUUUuuuuuute;6
10;Merle;playlist3 de Merle;Playlist;;"34sOdxWu9FljH84UXdRwu1";all-american bitch;7
11;Killian;Dossier1;Folder;;;;
11;Killian;Dossier2;Folder;;;;
11;Killian;playlist1 de Killian;Playlist;Dossier1;"1nJatkqxWH7TQwBrP39yNd";Innocence and Sadness;1
11;Killian;playlist1 de Killian;Playlist;Dossier1;"0eO7SWs88desmou6tFqW36";Smiley Faces;2
11;Killian;playlist1 de Killian;Playlist;Dossier1;"6bnxoIHxEjGMFqObk5nWcC";Eyes on You;3
11;Killian;playlist1 de Killian;Playlist;Dossier1;"7rBF49vQ7ZPfwv7fWiaeip";By Myself - Live In Texas;4
11;Killian;playlist1 de Killian;Playlist;Dossier1;"6RF8VQGR4gFyUV5jTNmcqE";Cuba;5
11;Killian;playlist1 de Killian;Playlist;Dossier1;"6Qn5zhYkTa37e91HC1D7lb";Whatever It Takes;6
11;Killian;playlist1 de Killian;Playlist;Dossier1;"5LYMamLv12UPbemOaTPyeV";Music For a Sushi Restaurant;7
11;Killian;playlist1 de Killian;Playlist;Dossier1;"0mjZ9N2Ohy4OB5CVbLRsLT";Tsunami;8
11;Killian;playlist1 de Killian;Playlist;Dossier1;"0EzNyXyU7gHzj2TN8qYThj";Bolide allemand;9
11;Killian;playlist1 de Killian;Playlist;Dossier1;"63iJ3dZZv9JazgOkESq8Om";Coachella;10
11;Killian;playlist1 de Killian;Playlist;Dossier1;"4hza2cbus01SpvlsFHHr5o";Guérir;11
11;Killian;playlist1 de Killian;Playlist;Dossier1;"1ZWYbBV6LLPZukKT9bbCW9";Askim;12
11;Killian;playlist1 de Killian;Playlist;Dossier1;"4XXqOhBnrCVRx7DE04p7Hn";J'ai mal;13
11;Killian;playlist1 de Killian;Playlist;Dossier1;"1x70VF9nu0CVFRvk70xOlR";Send For Me;14
11;Killian;playlist1 de Killian;Playlist;Dossier1;"1rSt53n2LplfzLaaVkvIZG";Children;15
11;Killian;playlist2 de Killian;Playlist;Dossier2;"6I6AMnMZj5SORU2Dd0bhGl";À la base;1
11;Killian;playlist2 de Killian;Playlist;Dossier2;"2tWt729nQdiwjWBguzk1SE";It's the Way You Love Me (feat. Kelly Rowland);2
11;Killian;playlist2 de Killian;Playlist;Dossier2;"5Y8Zbqlmx97hTM8y5kqo0x";Sensations;3
11;Killian;playlist2 de Killian;Playlist;Dossier2;"7faDzZnZYqTyYThx2sbHVQ";Mistletoe And Holly - Remastered 1999;4
11;Killian;playlist2 de Killian;Playlist;Dossier2;"1ZBvge05tF5ZMkvpbdl658";Mayday;5
11;Killian;playlist2 de Killian;Playlist;Dossier2;"1dxw8nBzyzM8AkyGdYOgtk";The Pink Phantom;6
11;Killian;playlist2 de Killian;Playlist;Dossier2;"19nu8H97D8j1G0bSwV5emP";DIABLO;7
11;Killian;playlist2 de Killian;Playlist;Dossier2;"5wGrBRO9UgVHhfg9FBLOkH";Fatigué;8
11;Killian;playlist2 de Killian;Playlist;Dossier2;"55yCOgFW7Q0QSaJk6qXASV";Seconde chance;9
11;Killian;playlist2 de Killian;Playlist;Dossier2;"4a4cTUsFiyPN8jaHt2xf18";Dingue;10
11;Killian;playlist2 de Killian;Playlist;Dossier2;"4TnqPuC0j6w1wPo3PZToSa";"1er RDV";11
11;Killian;playlist2 de Killian;Playlist;Dossier2;"1WkliDsYrTr7UdNcQVDy2Q";La League;12
11;Killian;playlist2 de Killian;Playlist;Dossier2;"5V0NpHvmFXiElNqFeFLc1i";Why Don't They Let Us Fall in Love;13
11;Killian;playlist2 de Killian;Playlist;Dossier2;"4vKjW2HQIxqaUvG7zRMRq9";Spleen;14
11;Killian;playlist2 de Killian;Playlist;Dossier2;"2fydEzbtN7EkzbEC4iMYhn";Thin Line (feat. Buffalo Madonna);15
11;Killian;playlist2 de Killian;Playlist;Dossier2;"40Ulb73VYfhQzPlsGuMYm4";Ma zone;16
11;Killian;playlist2 de Killian;Playlist;Dossier2;"5DU1KnfTcvcrXRXpicJ6wQ";EMOJI SOLEIL JAUNE;17
12;Alexandre2;Dossier1;Folder;;;;
12;Alexandre2;Dossier2;Folder;;;;
12;Alexandre2;Dossier21;Folder;Dossier2;;;
12;Alexandre2;Dossier22;Folder;Dossier2;;;
12;Alexandre2;playlist1 de Alexandre2;Playlist;Dossier1;"1IKD320Lvoj3TgAUnCVE28";Problème;1
12;Alexandre2;playlist1 de Alexandre2;Playlist;Dossier1;"5JwqiWLLvi0HGABtvw57eX";Entraînement;2
12;Alexandre2;playlist1 de Alexandre2;Playlist;Dossier1;"4X4dC8T6wSDkvGJn4kiD5F";La Verdad;3
12;Alexandre2;playlist1 de Alexandre2;Playlist;Dossier1;"12xk4SqP3omYgUZbPWF3nF";LALALALA (Rock Version);4
12;Alexandre2;playlist1 de Alexandre2;Playlist;Dossier1;"5ctK9cQkeqXiGkqFUDq7D6";Silent Night, Holy Night;5
12;Alexandre2;playlist1 de Alexandre2;Playlist;Dossier1;"21F3ZdMtZbN0Wu1ZbkywuL";All You Horse Riders / Blue Sway - Remastered 2011;6
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"3lxLstImhVunKhv0nQoqxn";Vive Le Vent Karaoke;1
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"26E2fb3lp8MUEHq1WagF5f";Domestic Bliss;2
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"0ifooM33X1iBxVYyOkSbXW";A Lonely Night;3
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"3SdRpfcXGGYUrfDn1EVWZ1";DANÇARINA - Remix;4
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"6VIP3K7z1R5t7FWirkqc3U";Déjà trouvé;5
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"3Dn3QRDIJvBM5H4RXIHPCw";Courtois;6
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"1m5O7Fr3VGRcy1aCqUY4hd";Yoyo / Petit coeur;7
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"3dj4wgM3cPeuLwMNHDuBon";The Door;8
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"49L4sHydZTMzHWuKSQ8xxR";Fucked Up 3;9
12;Alexandre2;playlist2 de Alexandre2;Playlist;Dossier21;"39S74tThedRDddGIRPKtfC";Souvenirs;10
12;Alexandre2;playlist3 de Alexandre2;Playlist;Dossier22;"0XKmA7JZ4phxWlh3rgDFSg";Entre Tu Y Yo;1
12;Alexandre2;playlist3 de Alexandre2;Playlist;Dossier22;"1EWKlsk5xEsDnejpkPkFVZ";Flame;2
12;Alexandre2;playlist3 de Alexandre2;Playlist;Dossier22;"5kidjcHqKZzTs6bD2mM7ZY";Mis Deseos / Feliz Navidad (with Thalia);3
12;Alexandre2;playlist3 de Alexandre2;Playlist;Dossier22;"24vDSi6wZW34oY8sTrgQf7";BRÛLURES INDIENNES;4
12;Alexandre2;playlist3 de Alexandre2;Playlist;Dossier22;"2WyowWnKQFrhHR7SLs2Fnf";Divine;5
12;Alexandre2;playlist3 de Alexandre2;Playlist;Dossier22;"5NqWM91yGDEXo7GzhFPFVP";I'm Taking the Day Out - 2019 Remaster;6
12;Alexandre2;playlist3 de Alexandre2;Playlist;Dossier22;"521LdMLt5eU2TmiXPwnTXa";Déjà vu;7
14;Kilian;Dossier1;Folder;;;;
14;Kilian;Dossier2;Folder;;;;
14;Kilian;Dossier21;Folder;Dossier2;;;
