"idartist";"name";"popularity";"followers";"genre";"award";"category";"year"
"4F4pp8NUW08JuXwnoxglpN";Bad Gyal;74;46;rap catala;;;
"4F4pp8NUW08JuXwnoxglpN";Bad Gyal;74;46;neoperreo;;;
"4BFLElxtBEdsdwGA1kHTsx";ElGrandeToto;68;48;rap maroc;;;
"4BFLElxtBEdsdwGA1kHTsx";ElGrandeToto;68;48;arabic hip hop;;;
"09DuyQpofjb0pPekVSRxS5";MCBOX;42;44;reunion pop;;;
"2Z55seSc1gT7BWnV0ElFNL";Nour;43;38;french pop;;;
"6dbdXbyAWk2qx8Qttw0knR";Josman;70;35;rap conscient;;;
"6dbdXbyAWk2qx8Qttw0knR";Josman;70;35;pop urbaine;;;
"6dbdXbyAWk2qx8Qttw0knR";Josman;70;35;french hip hop;;;
"6dbdXbyAWk2qx8Qttw0knR";Josman;70;35;cloud rap francais;;;
"7G9dCn1mqomAa0ucJoBm6J";Rayvanny;50;47;tanzanian pop;;;
"7G9dCn1mqomAa0ucJoBm6J";Rayvanny;50;47;tanzanian hip hop;;;
"7G9dCn1mqomAa0ucJoBm6J";Rayvanny;50;47;bongo flava;;;
"4jNIrx3QUJuUcarfj4YINz";Bobby Tucker Singers;34;44;;;;
"5e4Dhzv426EvQe3aDb64jL";Shania Twain;72;32;country dawn;;;
"5e4Dhzv426EvQe3aDb64jL";Shania Twain;72;32;country;;;
"5e4Dhzv426EvQe3aDb64jL";Shania Twain;72;32;contemporary country;;;
"5e4Dhzv426EvQe3aDb64jL";Shania Twain;72;32;canadian pop;;;
"5e4Dhzv426EvQe3aDb64jL";Shania Twain;72;32;canadian country;;;
"4vbZKiwmvbbW6onily9SJ5";Styleto;44;45;french pop;;;
"1niEc2aOioJynkrT6phdSp";Jhonson;26;49;;;;
"7f5Zgnp2spUuuzKplmRkt7";Lost Frequencies;76;50;tropical house;;;
"7f5Zgnp2spUuuzKplmRkt7";Lost Frequencies;76;50;pop dance;;;
"7f5Zgnp2spUuuzKplmRkt7";Lost Frequencies;76;50;edm;;;
"7f5Zgnp2spUuuzKplmRkt7";Lost Frequencies;76;50;belgian edm;;;
"20JZFwl6HVl6yg8a4H3ZqK";Panic! At The Disco;76;45;pop;;;
"20JZFwl6HVl6yg8a4H3ZqK";Panic! At The Disco;76;45;modern rock;;;
"6tbjWDEIzxoDsBA1FuhfPW";Madonna;81;86;pop;;;
"6tbjWDEIzxoDsBA1FuhfPW";Madonna;81;86;dance pop;;;
"4MRRW42s9ymwa5zu4xTKJh";Kaza;63;35;rap francais;;;
"4MRRW42s9ymwa5zu4xTKJh";Kaza;63;35;r&b francais;;;
"4MRRW42s9ymwa5zu4xTKJh";Kaza;63;35;pop urbaine;;;
"4MRRW42s9ymwa5zu4xTKJh";Kaza;63;35;french hip hop;;;
"21E3waRsmPlU7jZsS13rcj";Ne-Yo;79;39;urban contemporary;;;
"21E3waRsmPlU7jZsS13rcj";Ne-Yo;79;39;r&b;;;
"21E3waRsmPlU7jZsS13rcj";Ne-Yo;79;39;pop;;;
"21E3waRsmPlU7jZsS13rcj";Ne-Yo;79;39;dance pop;;;
"1r1uxoy19fzMxunt3ONAkG";Phoebe Bridgers;78;58;pov: indie;;;
"1r1uxoy19fzMxunt3ONAkG";Phoebe Bridgers;78;58;la indie;;;
"1r1uxoy19fzMxunt3ONAkG";Phoebe Bridgers;78;58;indie pop;;;
"0mXTJETA4XUa12MmmXxZJh";Eddie Vedder;61;45;permanent wave;;;
"0mXTJETA4XUa12MmmXxZJh";Eddie Vedder;61;45;grunge;;;
"0mXTJETA4XUa12MmmXxZJh";Eddie Vedder;61;45;acoustic rock;;;
"0yyk7YEaaX0WBkY7wOqo37";DJ Komori;21;36;;;;
"0EmeFodog0BfCgMzAIvKQp";Shakira;85;442;pop;;;
"0EmeFodog0BfCgMzAIvKQp";Shakira;85;442;latin pop;;;
"0EmeFodog0BfCgMzAIvKQp";Shakira;85;442;dance pop;;;
"0EmeFodog0BfCgMzAIvKQp";Shakira;85;442;colombian pop;;;
"3dH7pcBScIJQboDyMzUzez";GLK;50;50;rap francais;;;
"3dH7pcBScIJQboDyMzUzez";GLK;50;50;pop urbaine;;;
"3dH7pcBScIJQboDyMzUzez";GLK;50;50;french hip hop;;;
"699OTQXzgjhIYAHMy9RyPD";Playboi Carti;86;457;rap;;;
"699OTQXzgjhIYAHMy9RyPD";Playboi Carti;86;457;rage rap;;;
"699OTQXzgjhIYAHMy9RyPD";Playboi Carti;86;457;pluggnb;;;
"699OTQXzgjhIYAHMy9RyPD";Playboi Carti;86;457;plugg;;;
"699OTQXzgjhIYAHMy9RyPD";Playboi Carti;86;457;atl hip hop;;;
"4QQgXkCYTt3BlENzhyNETg";Earth, Wind & Fire;72;48;soul;;;
"4QQgXkCYTt3BlENzhyNETg";Earth, Wind & Fire;72;48;jazz funk;;;
"4QQgXkCYTt3BlENzhyNETg";Earth, Wind & Fire;72;48;funk;;;
"4QQgXkCYTt3BlENzhyNETg";Earth, Wind & Fire;72;48;disco;;;
"6MDME20pz9RveH9rEXvrOM";Clean Bandit;73;46;uk funky;;;
"6MDME20pz9RveH9rEXvrOM";Clean Bandit;73;46;uk dance;;;
"6MDME20pz9RveH9rEXvrOM";Clean Bandit;73;46;pop;;;
"3ZotbHeyVQKxQCPDJuQ4SU";Q-Tip;59;50;queens hip hop;;;
"3ZotbHeyVQKxQCPDJuQ4SU";Q-Tip;59;50;east coast hip hop;;;
"3yzQHdj9G34CVZ5rVUDrOM";Crystal Kay;46;46;japanese r&b;;;
"3yzQHdj9G34CVZ5rVUDrOM";Crystal Kay;46;46;j-pop;;;
"7bp2lSdh12wcA8LyB1srfJ";Sofia Carson;65;39;pop;;;
"3XxxEq6BREC57nCWXbQZ7o";Jamie Cullum;59;35;neo mellow;;;
"3XxxEq6BREC57nCWXbQZ7o";Jamie Cullum;59;35;jazz pop;;;
"3XxxEq6BREC57nCWXbQZ7o";Jamie Cullum;59;35;contemporary vocal jazz;;;
"5gqmbbfjcikQBzPB5Hv13I";Gazo;78;55;rap francais;;;
"5gqmbbfjcikQBzPB5Hv13I";Gazo;78;55;r&b francais;;;
"5gqmbbfjcikQBzPB5Hv13I";Gazo;78;55;pop urbaine;;;
"5gqmbbfjcikQBzPB5Hv13I";Gazo;78;55;french hip hop;;;
"5gqmbbfjcikQBzPB5Hv13I";Gazo;78;55;drill francais;;;
"790FomKkXshlbRYZFtlgla";KAROL G;89;438;urbano latino;;;
"790FomKkXshlbRYZFtlgla";KAROL G;89;438;trap latino;;;
"790FomKkXshlbRYZFtlgla";KAROL G;89;438;reggaeton colombiano;;;
"790FomKkXshlbRYZFtlgla";KAROL G;89;438;reggaeton;;;
"0zw74GbIgk0thLlMGeQV2H";Dadinho;35;50;rap francais;;;
"0zw74GbIgk0thLlMGeQV2H";Dadinho;35;50;pop urbaine;;;
"3g9yyIlJ0sIunQWJLmIYhn";Sound Of Legend;57;41;;;;
"3p3jPcp8b7WL9XYj4xlsWj";Snow Tha Product;59;46;trap queen;;;
"3p3jPcp8b7WL9XYj4xlsWj";Snow Tha Product;59;46;rap latina;;;
"3p3jPcp8b7WL9XYj4xlsWj";Snow Tha Product;59;46;alternative r&b;;;
"7yrJfjfaeYvEz3Iy57Ppzz";"2Bang";15;44;;;;
"0blbVefuxOGltDBa00dspv";LiSA;67;43;j-pop;;;
"0blbVefuxOGltDBa00dspv";LiSA;67;43;j-pixie;;;
"0blbVefuxOGltDBa00dspv";LiSA;67;43;anime rock;;;
"0blbVefuxOGltDBa00dspv";LiSA;67;43;anime;;;
"3IDfJpj4YVkaBl7Dd52Pxv";Byron Messia;60;49;;;;
"13acIjnkmm2EL9yODeuFRd";CLOUD;30;30;;;;
"1se3w7gpZkwcJYgHSPDoQ8";Ramsey;58;57;dark pop;;;
"186IEnMYqWBPOAFn78wTPB";Aliocha Schneider;52;47;indie quebecois;;;
"186IEnMYqWBPOAFn78wTPB";Aliocha Schneider;52;47;canadian folk;;;
"0n3VFVsgl8jI5piApDp7QJ";Kai Du M;30;40;drill francais;;;
"6Oesi698iJRUaBeT82zckf";Stat Quo;39;40;southern hip hop;;;
"6Oesi698iJRUaBeT82zckf";Stat Quo;39;40;atl hip hop;;;
"3PhoLpVuITZKcymswpck5b";Elton John;83;253;rock;;;
"3PhoLpVuITZKcymswpck5b";Elton John;83;253;piano rock;;;
"3PhoLpVuITZKcymswpck5b";Elton John;83;253;mellow gold;;;
"3PhoLpVuITZKcymswpck5b";Elton John;83;253;glam rock;;;
"46MWeeHNVMYRIIofQBEX98";BEAM;62;57;trap soul;;;
"46MWeeHNVMYRIIofQBEX98";BEAM;62;57;canadian hip hop;;;
"2pHk4wAmL7ofTAuvCIUWtv";Roméo Elvis;58;56;french hip hop;;;
"2pHk4wAmL7ofTAuvCIUWtv";Roméo Elvis;58;56;belgian hip hop;;;
"4xnihxcoXWK3UqryOSnbw5";Sasha Alex Sloan;68;33;alt z;;;
"0Q5EUbHvUWlYpSwmKKbUSF";Keny Arkana;44;44;rap marseille;;;
"0Q5EUbHvUWlYpSwmKKbUSF";Keny Arkana;44;44;rap conscient;;;
"0Q5EUbHvUWlYpSwmKKbUSF";Keny Arkana;44;44;french reggae;;;
"0Q5EUbHvUWlYpSwmKKbUSF";Keny Arkana;44;44;conscious hip hop;;;
"2RRmC4JQr7v3ejOAwxTwp5";Guadalupe de Jesús Chan Poot;15;51;;;;
"5VadK1havLhK1OpKYsXv9y";D-Block Europe;79;53;uk hip hop;;;
"5VadK1havLhK1OpKYsXv9y";D-Block Europe;79;53;melodic drill;;;
"2olAiF4WinkdELTgU2Rllu";King Serenity;46;45;;;;
"1GcXbPcfVmqzLU9lfAl72a";Syko;32;34;;;;
"3QVB7ctBlqEFuQZeMDt6Qh";Mare Advertencia Lirika;38;38;rap latina;;;
"3QVB7ctBlqEFuQZeMDt6Qh";Mare Advertencia Lirika;38;38;rap femenino mexicano;;;
"360IAlyVv4PCEVjgyMZrxK";Miguel;78;55;r&b;;;
"738wLrAtLtCtFOLvQBXOXp";Major Lazer;76;40;pop dance;;;
"738wLrAtLtCtFOLvQBXOXp";Major Lazer;76;40;pop;;;
"738wLrAtLtCtFOLvQBXOXp";Major Lazer;76;40;moombahton;;;
"738wLrAtLtCtFOLvQBXOXp";Major Lazer;76;40;electro house;;;
"738wLrAtLtCtFOLvQBXOXp";Major Lazer;76;40;edm;;;
"738wLrAtLtCtFOLvQBXOXp";Major Lazer;76;40;dance pop;;;
"2CCK2X9XXEiiZ2J9A3t9P6";Obilisa;30;40;;;;
"6dCubgboW2yqxg5cnveToX";Monsieur Nov;46;44;;;;
"3oVcF3VdpMuvMvLLyHPT4t";Sierra Ferrell;61;44;new americana;;;
"3oVcF3VdpMuvMvLLyHPT4t";Sierra Ferrell;61;44;alternative americana;;;
"3koiLjNrgRTNbOwViDipeA";Marvin Gaye;74;38;soul;;;
"3koiLjNrgRTNbOwViDipeA";Marvin Gaye;74;38;quiet storm;;;
"3koiLjNrgRTNbOwViDipeA";Marvin Gaye;74;38;northern soul;;;
"3koiLjNrgRTNbOwViDipeA";Marvin Gaye;74;38;neo soul;;;
"3koiLjNrgRTNbOwViDipeA";Marvin Gaye;74;38;motown;;;
"3koiLjNrgRTNbOwViDipeA";Marvin Gaye;74;38;classic soul;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;underground hip hop;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;trap;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;rap;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;pop rap;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;miami hip hop;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;hip hop;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;drill;;;
"6fxyWrfmjcbj5d12gXeiNV";Denzel Curry;69;39;dark trap;;;
"66CXWjxzNUsdJxJ2JdwvnR";Ariana Grande;90;440;pop;;;
"0C8ZW7ezQVs4URX5aX7Kqx";Selena Gomez;82;162;post-teen pop;;;
"0C8ZW7ezQVs4URX5aX7Kqx";Selena Gomez;82;162;pop;;;
"2jw70GZXlAI8QzWeY2bgRc";Nelly Furtado;76;44;pop;;;
"2jw70GZXlAI8QzWeY2bgRc";Nelly Furtado;76;44;dance pop;;;
"2jw70GZXlAI8QzWeY2bgRc";Nelly Furtado;76;44;canadian pop;;;
"2jw70GZXlAI8QzWeY2bgRc";Nelly Furtado;76;44;canadian latin;;;
"5KBbs98MK59UNMF1VTwMmz";Claudio Capéo;57;38;variete francaise;;;
"5KBbs98MK59UNMF1VTwMmz";Claudio Capéo;57;38;french pop;;;
"5KBbs98MK59UNMF1VTwMmz";Claudio Capéo;57;38;chanson;;;
"3ngKsDXZAssmljeXCvEgOe";Eagle-Eye Cherry;58;46;pop rock;;;
"1oImAc6GWpVa0QUbH7XcH5";Cajjmere Wray;23;49;;;;
"6qqNVTkY8uBg9cP3Jd7DAH";Billie Eilish;88;451;pop;;;
"6qqNVTkY8uBg9cP3Jd7DAH";Billie Eilish;88;451;art pop;;;
"1z7b1Pr1rSlvWRzsW3HOrS";Russ;75;40;pop rap;;;
"1z7b1Pr1rSlvWRzsW3HOrS";Russ;75;40;hawaiian hip hop;;;
"4O15NlyKLIASxsJ0PrXPfz";Lil Uzi Vert;85;444;rap;;;
"4O15NlyKLIASxsJ0PrXPfz";Lil Uzi Vert;85;444;rage rap;;;
"4O15NlyKLIASxsJ0PrXPfz";Lil Uzi Vert;85;444;philly rap;;;
"4O15NlyKLIASxsJ0PrXPfz";Lil Uzi Vert;85;444;melodic rap;;;
"4O15NlyKLIASxsJ0PrXPfz";Lil Uzi Vert;85;444;hip hop;;;
"0WzzOQ8n065ISKclSusFzY";AM La Scampia;43;42;rap marseille;;;
"0WzzOQ8n065ISKclSusFzY";AM La Scampia;43;42;pop urbaine;;;
"0WzzOQ8n065ISKclSusFzY";AM La Scampia;43;42;french hip hop;;;
"3YwqjMyrRfuixi2pbgTGCE";Heuss L'enfoiré;66;51;rap francais;;;
"3YwqjMyrRfuixi2pbgTGCE";Heuss L'enfoiré;66;51;pop urbaine;;;
"3YwqjMyrRfuixi2pbgTGCE";Heuss L'enfoiré;66;51;french hip hop;;;
"5k5oIUyyTgBCs7c2xw6T8a";Hayce Lemsi;2;0;;;;
"2s4tjL6W3qrblOe0raIzwJ";Yoko Ono;64;37;experimental pop;;;
"2s4tjL6W3qrblOe0raIzwJ";Yoko Ono;64;37;experimental;;;
"5lCpbjOjBZTwEIizNuhEhC";Tony Corrida;36;58;;;;
"1PTl9q5EaEZejVGts7MBLN";Mac Tyer;47;39;rap francais;;;
"1PTl9q5EaEZejVGts7MBLN";Mac Tyer;47;39;pop urbaine;;;
"1PTl9q5EaEZejVGts7MBLN";Mac Tyer;47;39;french hip hop;;;
"4S19VrKiaA2usxsnqr5kA8";Rimkus;44;41;;;;
"6TIYQ3jFPwQSRmorSezPxX";Machine Gun Kelly;76;46;pop rap;;;
"6TIYQ3jFPwQSRmorSezPxX";Machine Gun Kelly;76;46;ohio hip hop;;;
"4NYN8zAaPqtfM9MHFTmC0a";Mayo;48;41;rap francais;;;
"4NYN8zAaPqtfM9MHFTmC0a";Mayo;48;41;pop urbaine;;;
"2LYVVDuM7unBkS3YgHjqby";Zequin;42;37;;;;
"2mpeljBig2IXLXRAFO9AAs";Dido;73;47;pop rock;;;
"2mpeljBig2IXLXRAFO9AAs";Dido;73;47;neo mellow;;;
"2mpeljBig2IXLXRAFO9AAs";Dido;73;47;lilith;;;
"2mpeljBig2IXLXRAFO9AAs";Dido;73;47;europop;;;
"2mpeljBig2IXLXRAFO9AAs";Dido;73;47;dance pop;;;
"57nPqD7z62gDdq37US9XJR";Arcane;69;35;;;;
"6Vfn70eqp3AgtiZZtQcv4W";Ben Bridwell;39;44;;;;
"3JfbHWZ07sSBjbojTU2hAt";Dj Adoni;50;34;dembow dominicano;;;
"4IVAbR2w4JJNJDDRFP3E83";"6LACK";73;47;trap;;;
"4IVAbR2w4JJNJDDRFP3E83";"6LACK";73;47;rap;;;
"4IVAbR2w4JJNJDDRFP3E83";"6LACK";73;47;r&b;;;
"4IVAbR2w4JJNJDDRFP3E83";"6LACK";73;47;melodic rap;;;
"4IVAbR2w4JJNJDDRFP3E83";"6LACK";73;47;atl hip hop;;;
"3zWMcT8MOIAnQMbGFmMFun";Unleaded;57;44;;;;
"21SOnTj5ECwVXeBUTRcP3s";Cory Henry;44;39;retro soul;;;
"21SOnTj5ECwVXeBUTRcP3s";Cory Henry;44;39;jazz organ;;;
"07h4CCFmlXkwx0g4PL5Uuh";Guy2Bezbar;63;39;rap francais;;;
"07h4CCFmlXkwx0g4PL5Uuh";Guy2Bezbar;63;39;pop urbaine;;;
"07h4CCFmlXkwx0g4PL5Uuh";Guy2Bezbar;63;39;french hip hop;;;
"7gcCQIlkkfbul5Mt0jBQkg";Dave Stewart;68;38;rock keyboard;;;
"7gcCQIlkkfbul5Mt0jBQkg";Dave Stewart;68;38;new wave pop;;;
"5y2Xq6xcjJb2jVM54GHK3t";John Legend;76;41;urban contemporary;;;
"5y2Xq6xcjJb2jVM54GHK3t";John Legend;76;41;pop soul;;;
"5y2Xq6xcjJb2jVM54GHK3t";John Legend;76;41;pop;;;
"5y2Xq6xcjJb2jVM54GHK3t";John Legend;76;41;neo soul;;;
"6Kp3KWPiVgi33DkJqo9T4g";Zinoleesky;60;47;nigerian pop;;;
"6Kp3KWPiVgi33DkJqo9T4g";Zinoleesky;60;47;afrobeats;;;
"7a35Zdc78bDXJv2vYf5hSO";Beendo Z;57;36;drill francais;;;
"6eYFryfcEu3QSq59D62wZQ";Brendon Urie;62;43;;;;
"2uFC1dAj5b0YU7vulKNZ0p";Banx & Ranx;53;54;basshall;;;
"02kJSzxNuaWGqwubyUba0Z";G-Eazy;75;51;rap;;;
"02kJSzxNuaWGqwubyUba0Z";G-Eazy;75;51;pop rap;;;
"02kJSzxNuaWGqwubyUba0Z";G-Eazy;75;51;oakland hip hop;;;
"02kJSzxNuaWGqwubyUba0Z";G-Eazy;75;51;indie pop rap;;;
"4bDcCV0zjPsVs2GxtduYry";Roshi;49;38;rap francais;;;
"4bDcCV0zjPsVs2GxtduYry";Roshi;49;38;french hip hop;;;
"4bDcCV0zjPsVs2GxtduYry";Roshi;49;38;cloud rap francais;;;
"2ErsJAz6qJ5cqjoVAvfvaC";Charles Wesley Godwin;60;46;modern country pop;;;
"04Ze9i5w3NXno5DdMNpJZC";Olly James;47;38;sky room;;;
"04Ze9i5w3NXno5DdMNpJZC";Olly James;47;38;big room;;;
"12Zk1DFhCbHY6v3xep2ZjI";"070 Shake";71;44;new jersey rap;;;
"7CyeXFnOrfC1N6z4naIpgo";The Ronettes;69;51;rock-and-roll;;;
"7CyeXFnOrfC1N6z4naIpgo";The Ronettes;69;51;motown;;;
"7CyeXFnOrfC1N6z4naIpgo";The Ronettes;69;51;classic girl group;;;
"7CyeXFnOrfC1N6z4naIpgo";The Ronettes;69;51;brill building pop;;;
"3aBkeBhwadnWMWoVJ2CxJC";Rob Thomas;60;46;post-grunge;;;
"3aBkeBhwadnWMWoVJ2CxJC";Rob Thomas;60;46;pop rock;;;
"3aBkeBhwadnWMWoVJ2CxJC";Rob Thomas;60;46;neo mellow;;;
"7keGfmQR4X5w0two1xKZ7d";Kungs;70;51;uk dance;;;
"7keGfmQR4X5w0two1xKZ7d";Kungs;70;51;pop dance;;;
"7keGfmQR4X5w0two1xKZ7d";Kungs;70;51;edm;;;
"25IG9fa7cbdmCIy3OnuH57";The Chicks;65;38;country dawn;;;
"25IG9fa7cbdmCIy3OnuH57";The Chicks;65;38;country;;;
"25IG9fa7cbdmCIy3OnuH57";The Chicks;65;38;contemporary country;;;
"7K80yOTC0Id95gRaOxDG5u";ANNA;70;43;italian pop;;;
"7K80yOTC0Id95gRaOxDG5u";ANNA;70;43;italian hip hop;;;
"47mIJdHORyRerp4os813jD";League of Legends;78;45;video game music;;;
"47mIJdHORyRerp4os813jD";League of Legends;78;45;speedrun;;;
"4ETSs924pXMzjIeD6E9b4u";Surfaces;64;32;bedroom soul;;;
"6OQggpm01CmAB717TKtDCr";Dopebwoy;58;35;dutch rap pop;;;
"6OQggpm01CmAB717TKtDCr";Dopebwoy;58;35;dutch hip hop;;;
"0MZ6ehhbmN3wnEttxARL0M";Archibald Smith;27;49;;;;
"3sgFRtyBnxXD5ESfmbK4dl";LMFAO;66;53;pop rap;;;
"3sgFRtyBnxXD5ESfmbK4dl";LMFAO;66;53;pop;;;
"3sgFRtyBnxXD5ESfmbK4dl";LMFAO;66;53;dance pop;;;
"0lAWpj5szCSwM4rUMHYmrr";Måneskin;79;44;italian pop;;;
"0lAWpj5szCSwM4rUMHYmrr";Måneskin;79;44;indie rock italiano;;;
"3J7r4VsNmuWixU0nXvyPd8";Kalash;60;37;trap antillais;;;
"3J7r4VsNmuWixU0nXvyPd8";Kalash;60;37;rap antillais;;;
"3J7r4VsNmuWixU0nXvyPd8";Kalash;60;37;pop urbaine;;;
"3J7r4VsNmuWixU0nXvyPd8";Kalash;60;37;french hip hop;;;
"3J7r4VsNmuWixU0nXvyPd8";Kalash;60;37;cloud rap francais;;;
"2ubn2zwyYaLdHOCKnTouU2";Ziak;65;48;pop urbaine;;;
"2ubn2zwyYaLdHOCKnTouU2";Ziak;65;48;french hip hop;;;
"2ubn2zwyYaLdHOCKnTouU2";Ziak;65;48;drill francais;;;
"3fnfvu19t4JYyEkRldXsO5";Kodes;44;44;rap francais;;;
"3fnfvu19t4JYyEkRldXsO5";Kodes;44;44;pop urbaine;;;
"3fnfvu19t4JYyEkRldXsO5";Kodes;44;44;french hip hop;;;
"0X2BH1fck6amBIoJhDVmmJ";Ellie Goulding;79;29;uk pop;;;
"0X2BH1fck6amBIoJhDVmmJ";Ellie Goulding;79;29;pop;;;
"0X2BH1fck6amBIoJhDVmmJ";Ellie Goulding;79;29;metropopolis;;;
"0X2BH1fck6amBIoJhDVmmJ";Ellie Goulding;79;29;indietronica;;;
"77d8Yuuv6nGCJSnZHcOpVe";Buffalo Madonna;29;54;;;;
"1r4hJ1h58CWwUQe3MxPuau";Maluma;84;388;urbano latino;;;
"1r4hJ1h58CWwUQe3MxPuau";Maluma;84;388;trap latino;;;
"1r4hJ1h58CWwUQe3MxPuau";Maluma;84;388;reggaeton colombiano;;;
"1r4hJ1h58CWwUQe3MxPuau";Maluma;84;388;reggaeton;;;
"1r4hJ1h58CWwUQe3MxPuau";Maluma;84;388;latin pop;;;
"2IK173RXLiCSQ8fhDlAb3s";Adekunle Gold;63;46;nigerian pop;;;
"2IK173RXLiCSQ8fhDlAb3s";Adekunle Gold;63;46;nigerian hip hop;;;
"2IK173RXLiCSQ8fhDlAb3s";Adekunle Gold;63;46;azontobeats;;;
"2IK173RXLiCSQ8fhDlAb3s";Adekunle Gold;63;46;alte;;;
"2IK173RXLiCSQ8fhDlAb3s";Adekunle Gold;63;46;afropop;;;
"2IK173RXLiCSQ8fhDlAb3s";Adekunle Gold;63;46;afrobeats;;;
"4OdXEl7KN8ubSL6t74ArMB";TIG;19;46;;;;
"2DYDFBqoaBP2i9XrTGpOgF";Naeleck;70;47;electro;;;
"0JXiS2FrAg3wQYJHcmZdrc";B. Swanson Quartet;63;54;;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;trance;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;slap house;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;pop dance;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;house;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;edm;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;dutch edm;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;brostep;;;
"2o5jDhtHVPhrJdv3cEQ99Z";Tiësto;83;245;big room;;;
"1dfeR4HaWDbWqFHLkxsg1d";Queen;84;369;rock;;;
"1dfeR4HaWDbWqFHLkxsg1d";Queen;84;369;glam rock;;;
"1dfeR4HaWDbWqFHLkxsg1d";Queen;84;369;classic rock;;;
"4ZhFCxPekpmV12n2xMeF2z";Ink;46;56;;;;
"4mwXUEKaW4ftbncf9Hi58l";Tank;55;38;r&b;;;
"4mwXUEKaW4ftbncf9Hi58l";Tank;55;38;pop r&b;;;
"4zWFlKgU4j7ryWg5nsOmU6";Lenier;58;46;reparto;;;
"4zWFlKgU4j7ryWg5nsOmU6";Lenier;58;46;cubaton;;;
"4XtfY4CBieEfqF3CSiPrRx";SVEA;51;38;swedish pop;;;
"4ziOwyCpUFMlERkfyoEV6p";Kay The Prodigy;35;41;;;;
"58wXmynHaAWI5hwlPZP3qL";Booba;68;46;rap conscient;;;
"58wXmynHaAWI5hwlPZP3qL";Booba;68;46;pop urbaine;;;
"58wXmynHaAWI5hwlPZP3qL";Booba;68;46;old school rap francais;;;
"58wXmynHaAWI5hwlPZP3qL";Booba;68;46;french hip hop;;;
"4fn6Kez1kGOO74vNuKrvCU";Hös Copperfield;53;49;rap francais;;;
"4fn6Kez1kGOO74vNuKrvCU";Hös Copperfield;53;49;pop urbaine;;;
"4fn6Kez1kGOO74vNuKrvCU";Hös Copperfield;53;49;french hip hop;;;
"0d3P1ATHOR6PgVXzovK2LO";Poppa Pete;23;49;;;;
"1SxuyHZnLUFyFHGzdGaxZk";Wejdene;47;39;r&b francais;;;
"4mrBetqy378Jf1y6NLszlx";VINAI;67;41;slap house;;;
"4mrBetqy378Jf1y6NLszlx";VINAI;67;41;progressive electro house;;;
"4mrBetqy378Jf1y6NLszlx";VINAI;67;41;pop dance;;;
"4mrBetqy378Jf1y6NLszlx";VINAI;67;41;melbourne bounce international;;;
"4mrBetqy378Jf1y6NLszlx";VINAI;67;41;electro house;;;
"4mrBetqy378Jf1y6NLszlx";VINAI;67;41;edm;;;
"4mrBetqy378Jf1y6NLszlx";VINAI;67;41;dutch house;;;
"1HY2Jd0NmPuamShAr6KMms";Lady Gaga;84;384;pop;;;
"1HY2Jd0NmPuamShAr6KMms";Lady Gaga;84;384;dance pop;;;
"1HY2Jd0NmPuamShAr6KMms";Lady Gaga;84;384;art pop;;;
"0GgY7hjMoGDsX8ZDe2mwds";Soolking;73;36;rap algerien;;;
"0GgY7hjMoGDsX8ZDe2mwds";Soolking;73;36;r&b francais;;;
"0GgY7hjMoGDsX8ZDe2mwds";Soolking;73;36;pop urbaine;;;
"0GgY7hjMoGDsX8ZDe2mwds";Soolking;73;36;french hip hop;;;
"1svaANJTE5KrG16fTGDqOs";The Puppini Sisters;60;35;swing revival;;;
"1svaANJTE5KrG16fTGDqOs";The Puppini Sisters;60;35;swing;;;
"1svaANJTE5KrG16fTGDqOs";The Puppini Sisters;60;35;easy listening;;;
"0jnsk9HBra6NMjO2oANoPY";Flo Rida;78;41;pop rap;;;
"0jnsk9HBra6NMjO2oANoPY";Flo Rida;78;41;pop;;;
"0jnsk9HBra6NMjO2oANoPY";Flo Rida;78;41;miami hip hop;;;
"0jnsk9HBra6NMjO2oANoPY";Flo Rida;78;41;dance pop;;;
"21egYD1eInY6bGFcniCRT1";First Aid Kit;61;34;swedish country;;;
"21egYD1eInY6bGFcniCRT1";First Aid Kit;61;34;swedish americana;;;
"32CwjdHMHSpEkC3UAyIwPp";Hatim Ammor;47;56;rif;;;
"32CwjdHMHSpEkC3UAyIwPp";Hatim Ammor;47;56;moroccan pop;;;
"32CwjdHMHSpEkC3UAyIwPp";Hatim Ammor;47;56;arab pop;;;
